month,country,type,demand,demand_TWh
2020-01,LU,household,743316188.0,0.743316188
2020-02,LU,household,635285687.0,0.635285687
2020-03,LU,household,595603242.0,0.595603242
2020-04,LU,household,303197012.0,0.303197012
2020-05,LU,household,259711259.0,0.259711259
2020-06,LU,household,171776939.0,0.171776939
2020-07,LU,household,149890475.0,0.149890475
2020-08,LU,household,121723050.0,0.12172305
2020-09,LU,household,192518454.0,0.192518454
2020-10,LU,household,433630222.0,0.433630222
2020-11,LU,household,565979676.0,0.565979676
2020-12,LU,household,715024910.0,0.71502491
2021-01,LU,household,846415896.0,0.846415896
2021-02,LU,household,658410393.0,0.658410393
2021-03,LU,household,633145148.0,0.633145148
2021-04,LU,household,506708122.0,0.506708122
2021-05,LU,household,392936679.0,0.392936679
2021-06,LU,household,157588145.0,0.157588145
2021-07,LU,household,165033824.0,0.165033824
2021-08,LU,household,163653647.0,0.163653647
2021-09,LU,household,197330888.0,0.197330888
2021-10,LU,household,428470391.0,0.428470391
2021-11,LU,household,645569914.0,0.645569914
2021-12,LU,household,725136483.0,0.725136483
2022-01,LU,household,792108745.0,0.792108745
2022-02,LU,household,633265062.0,0.633265062
2022-03,LU,household,552401958.0,0.552401958
2022-04,LU,household,395794185.0,0.395794185
2022-05,LU,household,194045603.0,0.194045603
2022-06,LU,household,142747155.0,0.142747155
2022-07,LU,household,120033369.0,0.120033369
2022-08,LU,household,101777737.0,0.101777737
2022-09,LU,household,194585776.0,0.194585776
2022-10,LU,household,267689754.0,0.267689754
2022-11,LU,household,427666163.0,0.427666163
2022-12,LU,household,664148119.0,0.664148119
2023-01,LU,household,651048626.0,0.651048626
2023-02,LU,household,562970471.0,0.562970471
2023-03,LU,household,530080291.0,0.530080291
2023-04,LU,household,391212012.0,0.391212012
2023-05,LU,household,210843698.0,0.210843698
2023-06,LU,household,110755419.0,0.110755419
2023-07,LU,household,111741904.0,0.111741904
2023-08,LU,household,114225041.0,0.114225041
2023-09,LU,household,22675685.0,0.022675685
2023-10,LU,household,252437065.0,0.252437065
2023-11,LU,household,508690715.0,0.508690715
2023-12,LU,household,614813038.0,0.614813038
2024-01,LU,household,722180131.0,0.722180131
2024-02,LU,household,488328401.0,0.488328401
2024-03,LU,household,421152338.0,0.421152338
2024-04,LU,household,334056354.0,0.334056354
2024-05,LU,household,212592673.0,0.212592673
2024-06,LU,household,159506059.0,0.159506059
2024-07,LU,household,124429896.0,0.124429896
2024-08,LU,household,103210068.0,0.103210068
2024-09,LU,household,171986111.0,0.171986111
2024-10,LU,household,295522696.0,0.295522696
2024-11,LU,household,513641123.0,0.513641123
2024-12,LU,household,662485890.0,0.66248589
2025-01,LU,household,182410634.0,0.182410634
2019-01,LU,industry-power,358768822.0,0.358768822
2019-02,LU,industry-power,324720999.0,0.324720999
2019-03,LU,industry-power,348367325.0,0.348367325
2019-04,LU,industry-power,316916437.0,0.316916437
2019-05,LU,industry-power,323661254.0,0.323661254
2019-06,LU,industry-power,308730053.0,0.308730053
2019-07,LU,industry-power,311675984.0,0.311675984
2019-08,LU,industry-power,246166908.0,0.246166908
2019-09,LU,industry-power,289021371.0,0.289021371
2019-10,LU,industry-power,318243079.0,0.318243079
2019-11,LU,industry-power,317606541.0,0.317606541
2019-12,LU,industry-power,262295849.0,0.262295849
2020-01,LU,industry-power,351103703.0,0.351103703
2020-02,LU,industry-power,321893024.0,0.321893024
2020-03,LU,industry-power,270515943.0,0.270515943
2020-04,LU,industry-power,246238682.0,0.246238682
2020-05,LU,industry-power,258486602.0,0.258486602
2020-06,LU,industry-power,249929834.0,0.249929834
2020-07,LU,industry-power,245992365.0,0.245992365
2020-08,LU,industry-power,223776637.0,0.223776637
2020-09,LU,industry-power,256109731.0,0.256109731
2020-10,LU,industry-power,276714926.0,0.276714926
2020-11,LU,industry-power,290837388.0,0.290837388
2020-12,LU,industry-power,228463387.0,0.228463387
2021-01,LU,industry-power,301220896.0,0.301220896
2021-02,LU,industry-power,282751097.0,0.282751097
2021-03,LU,industry-power,307207206.0,0.307207206
2021-04,LU,industry-power,280331534.0,0.280331534
2021-05,LU,industry-power,268917278.0,0.268917278
2021-06,LU,industry-power,259801077.0,0.259801077
2021-07,LU,industry-power,252666466.0,0.252666466
2021-08,LU,industry-power,216599640.0,0.21659964
2021-09,LU,industry-power,254053749.0,0.254053749
2021-10,LU,industry-power,277123053.0,0.277123053
2021-11,LU,industry-power,286288966.0,0.286288966
2021-12,LU,industry-power,231609376.0,0.231609376
2022-01,LU,industry-power,302490189.0,0.302490189
2022-02,LU,industry-power,240388297.0,0.240388297
2022-03,LU,industry-power,246754184.0,0.246754184
2022-04,LU,industry-power,206961507.0,0.206961507
2022-05,LU,industry-power,203731975.0,0.203731975
2022-06,LU,industry-power,169638911.0,0.169638911
2022-07,LU,industry-power,162730224.0,0.162730224
2022-08,LU,industry-power,141240890.0,0.14124089
2022-09,LU,industry-power,170535892.0,0.170535892
2022-10,LU,industry-power,179694957.0,0.179694957
2022-11,LU,industry-power,177975560.0,0.17797556
2022-12,LU,industry-power,130937580.0,0.13093758
2023-01,LU,industry-power,175039325.0,0.175039325
2023-02,LU,industry-power,185827265.0,0.185827265
2023-03,LU,industry-power,196891345.0,0.196891345
2023-04,LU,industry-power,183491892.0,0.183491892
2023-05,LU,industry-power,177709366.0,0.177709366
2023-06,LU,industry-power,167254772.0,0.167254772
2023-07,LU,industry-power,175471919.0,0.175471919
2023-08,LU,industry-power,141866727.0,0.141866727
2023-09,LU,industry-power,36759899.0,0.036759899
2023-10,LU,industry-power,170121473.0,0.170121473
2023-11,LU,industry-power,220995352.0,0.220995352
2023-12,LU,industry-power,180454373.0,0.180454373
2024-01,LU,industry-power,212738220.0,0.21273822
2024-02,LU,industry-power,232567720.0,0.23256772
2024-03,LU,industry-power,225014599.0,0.225014599
2024-04,LU,industry-power,211896030.0,0.21189603
2024-05,LU,industry-power,210509955.0,0.210509955
2024-06,LU,industry-power,208724824.0,0.208724824
2024-07,LU,industry-power,198543482.0,0.198543482
2024-08,LU,industry-power,122166350.0,0.12216635
2024-09,LU,industry-power,197543135.0,0.197543135
2024-10,LU,industry-power,218646271.0,0.218646271
2024-11,LU,industry-power,231047016.0,0.231047016
2024-12,LU,industry-power,191252221.0,0.191252221
2025-01,LU,industry-power,45420294.0,0.045420294
2018-12,LU,power,17.3,1.73e-08
2019-01,LU,power,2582.304166666667,2.582304166666667e-06
2019-02,LU,power,2183.3375,2.1833375e-06
2019-03,LU,power,2235.0833333333335,2.2350833333333333e-06
2019-04,LU,power,1678.0583333333334,1.6780583333333333e-06
2019-05,LU,power,1536.6104166666667,1.5366104166666667e-06
2019-06,LU,power,1064.5229166666666,1.0645229166666666e-06
2019-07,LU,power,958.7375,9.587375e-07
2019-08,LU,power,955.4333333333333,9.554333333333332e-07
2019-09,LU,power,1114.8041666666668,1.1148041666666668e-06
2019-10,LU,power,1673.4104166666666,1.6734104166666666e-06
2019-11,LU,power,2100.45,2.10045e-06
2019-12,LU,power,2142.2312500000003,2.14223125e-06
2020-01,LU,power,2256.94375,2.25694375e-06
2020-02,LU,power,2039.6208333333334,2.0396208333333333e-06
2020-03,LU,power,1995.8083333333334,1.9958083333333334e-06
2020-04,LU,power,1265.4729166666666,1.2654729166666666e-06
2020-05,LU,power,1224.875,1.224875e-06
2020-06,LU,power,992.26875,9.9226875e-07
2020-07,LU,power,854.1791666666667,8.541791666666666e-07
2020-08,LU,power,786.35625,7.8635625e-07
2020-09,LU,power,1043.9125,1.0439124999999999e-06
2020-10,LU,power,1801.6104166666667,1.8016104166666667e-06
2020-11,LU,power,1876.6395833333333,1.8766395833333334e-06
2020-12,LU,power,2150.2833333333333,2.1502833333333333e-06
2021-01,LU,power,2182.175,2.182175e-06
2021-02,LU,power,1894.7916666666667,1.8947916666666667e-06
2021-03,LU,power,1849.33125,1.8493312499999999e-06
2021-04,LU,power,1712.5645833333333,1.7125645833333334e-06
2021-05,LU,power,1507.1229166666667,1.5071229166666667e-06
2021-06,LU,power,918.14375,9.181437499999999e-07
2021-07,LU,power,956.6729166666667,9.566729166666667e-07
2021-08,LU,power,897.74375,8.9774375e-07
2021-09,LU,power,991.75625,9.9175625e-07
2021-10,LU,power,1643.9270833333333,1.6439270833333332e-06
2021-11,LU,power,1844.1916666666666,1.8441916666666667e-06
2021-12,LU,power,2016.9916666666666,2.0169916666666666e-06
2022-01,LU,power,2001.7270833333334,2.0017270833333336e-06
2022-02,LU,power,1457.50625,1.4575062499999998e-06
2022-03,LU,power,1357.5604166666667,1.3575604166666667e-06
2022-04,LU,power,1059.7479166666667,1.0597479166666668e-06
2022-05,LU,power,628.8916666666667,6.288916666666667e-07
2022-06,LU,power,565.7125,5.657125e-07
2022-07,LU,power,502.59583333333336,5.025958333333334e-07
2022-08,LU,power,444.95416666666665,4.4495416666666665e-07
2022-09,LU,power,537.69375,5.3769375e-07
2022-10,LU,power,694.0,6.94e-07
2022-11,LU,power,877.74375,8.7774375e-07
2022-12,LU,power,1139.8520833333332,1.1398520833333333e-06
2023-01,LU,power,911.0375,9.110375e-07
2023-02,LU,power,818.0208333333333,8.180208333333332e-07
2023-03,LU,power,822.2763815789474,8.222763815789474e-07
2023-04,LU,power,611.8104166666667,6.118104166666667e-07
2023-05,LU,power,419.6958333333333,4.196958333333333e-07
2023-06,LU,power,278.4479166666667,2.7844791666666667e-07
2023-07,LU,power,309.28125,3.0928125e-07
2023-08,LU,power,330.425,3.30425e-07
2023-09,LU,power,293.78333333333336,2.9378333333333335e-07
2023-10,LU,power,480.16666666666663,4.801666666666667e-07
2023-11,LU,power,775.4,7.754e-07
2023-12,LU,power,837.1791666666667,8.371791666666666e-07
2024-01,LU,power,824.3708333333333,8.243708333333333e-07
2024-02,LU,power,620.3166666666666,6.203166666666666e-07
2024-03,LU,power,553.6427539615167,5.536427539615167e-07
2024-04,LU,power,418.95208333333335,4.1895208333333337e-07
2024-05,LU,power,287.875,2.87875e-07
2024-06,LU,power,266.3020833333333,2.6630208333333333e-07
2024-07,LU,power,235.57708333333335,2.3557708333333335e-07
2024-08,LU,power,223.97916666666666,2.2397916666666667e-07
2024-09,LU,power,258.1337862318841,2.581337862318841e-07
2024-10,LU,power,423.5291666666667,4.235291666666667e-07
2024-11,LU,power,625.2895833333333,6.252895833333333e-07
2024-12,LU,power,703.425,7.03425e-07
2025-01,LU,power,159.29166666666666,1.5929166666666665e-07
2018-12,LV,power,2.0,2e-09
2019-01,LV,power,31460.25,3.146025e-05
2019-02,LV,power,16013.666666666666,1.6013666666666665e-05
2019-03,LV,power,13283.416666666666,1.3283416666666666e-05
2019-04,LV,power,7211.916666666667,7.211916666666667e-06
2019-05,LV,power,12129.5,1.21295e-05
2019-06,LV,power,20306.083333333332,2.0306083333333332e-05
2019-07,LV,power,17542.5,1.75425e-05
2019-08,LV,power,29423.333333333332,2.9423333333333333e-05
2019-09,LV,power,31564.0,3.1564e-05
2019-10,LV,power,20437.405797101448,2.0437405797101448e-05
2019-11,LV,power,17210.460144927536,1.7210460144927535e-05
2019-12,LV,power,13832.663919413919,1.383266391941392e-05
2020-01,LV,power,9310.833333333334,9.310833333333334e-06
2020-02,LV,power,10132.75,1.013275e-05
2020-03,LV,power,5867.166666666666,5.867166666666666e-06
2020-04,LV,power,4788.633333333333,4.788633333333334e-06
2020-05,LV,power,10422.916666666666,1.0422916666666666e-05
2020-06,LV,power,19134.659420289856,1.9134659420289857e-05
2020-07,LV,power,4981.083333333333,4.981083333333333e-06
2020-08,LV,power,20081.166666666668,2.0081166666666667e-05
2020-09,LV,power,11793.0,1.1793e-05
2020-10,LV,power,9801.996376811594,9.801996376811595e-06
2020-11,LV,power,16725.916666666668,1.672591666666667e-05
2020-12,LV,power,18030.083333333332,1.8030083333333332e-05
2021-01,LV,power,25156.583333333332,2.5156583333333332e-05
2021-02,LV,power,24392.833333333332,2.439283333333333e-05
2021-03,LV,power,15847.416666666666,1.5847416666666667e-05
2021-04,LV,power,3443.583333333333,3.443583333333333e-06
2021-05,LV,power,356.8804347826087,3.5688043478260867e-07
2021-06,LV,power,8084.083333333333,8.084083333333333e-06
2021-07,LV,power,13456.666666666666,1.3456666666666666e-05
2021-08,LV,power,1210.0833333333333,1.2100833333333332e-06
2021-09,LV,power,13816.25,1.381625e-05
2021-10,LV,power,7796.0,7.796e-06
2021-11,LV,power,13568.02536231884,1.356802536231884e-05
2021-12,LV,power,24862.5,2.48625e-05
2022-01,LV,power,15396.25,1.539625e-05
2022-02,LV,power,3726.3333333333335,3.7263333333333336e-06
2022-03,LV,power,782.0833333333333,7.820833333333333e-07
2022-04,LV,power,789.9166666666666,7.899166666666666e-07
2022-05,LV,power,1302.1666666666665,1.3021666666666666e-06
2022-06,LV,power,89.33333333333333,8.933333333333333e-08
2022-07,LV,power,160.83333333333334,1.6083333333333334e-07
2022-08,LV,power,9407.666666666666,9.407666666666666e-06
2022-09,LV,power,6529.416666666667,6.529416666666667e-06
2022-10,LV,power,682.8333333333333,6.828333333333332e-07
2022-11,LV,power,21263.0,2.1263e-05
2022-12,LV,power,31446.166666666668,3.144616666666667e-05
2023-01,LV,power,14267.333333333334,1.4267333333333333e-05
2023-02,LV,power,19613.666666666668,1.9613666666666668e-05
2023-03,LV,power,14807.25,1.480725e-05
2023-04,LV,power,1065.0,1.065e-06
2023-05,LV,power,2.416666666666667,2.416666666666667e-09
2023-06,LV,power,5008.916666666667,5.008916666666667e-06
2023-07,LV,power,928.2499999999999,9.282499999999999e-07
2023-08,LV,power,7356.583333333333,7.356583333333333e-06
2023-09,LV,power,11618.083333333334,1.1618083333333335e-05
2023-10,LV,power,8511.083333333334,8.511083333333334e-06
2023-11,LV,power,14525.583333333332,1.4525583333333332e-05
2023-12,LV,power,15097.833333333334,1.5097833333333335e-05
2024-01,LV,power,34105.25,3.410525e-05
2024-02,LV,power,26309.333333333332,2.6309333333333332e-05
2024-03,LV,power,13446.833333333334,1.3446833333333333e-05
2024-04,LV,power,3154.1666666666665,3.1541666666666664e-06
2024-05,LV,power,302.16666666666663,3.0216666666666664e-07
2024-06,LV,power,246.66666666666666,2.4666666666666665e-07
2024-07,LV,power,6716.916666666667,6.716916666666667e-06
2024-08,LV,power,8724.133333333333,8.724133333333333e-06
2024-09,LV,power,11498.125,1.1498125e-05
2024-10,LV,power,5333.45,5.33345e-06
2024-11,LV,power,12888.6,1.28886e-05
2024-12,LV,power,10728.166666666666,1.0728166666666667e-05
2025-01,LV,power,3629.166666666667,3.629166666666667e-06
2020-01,LV,total,1293104853.0,1.293104853
2020-02,LV,total,1278367131.0,1.278367131
2020-03,LV,total,1156411679.0,1.156411679
2020-04,LV,total,860325401.0,0.860325401
2020-05,LV,total,708469217.0,0.708469217
2020-06,LV,total,730732053.0,0.730732053
2020-07,LV,total,424248574.0,0.424248574
2020-08,LV,total,811093209.0,0.811093209
2020-09,LV,total,652856218.0,0.652856218
2020-10,LV,total,837631979.0,0.837631979
2020-11,LV,total,1221972989.0,1.221972989
2020-12,LV,total,1593499362.0,1.593499362
2021-01,LV,total,1937418809.0,1.937418809
2021-02,LV,total,1898744858.0,1.898744858
2021-03,LV,total,1447300033.0,1.447300033
2021-04,LV,total,848914113.0,0.848914113
2021-05,LV,total,458218912.0,0.458218912
2021-06,LV,total,447609096.0,0.447609096
2021-07,LV,total,569433577.0,0.569433577
2021-08,LV,total,313849775.0,0.313849775
2021-09,LV,total,733766353.0,0.733766353
2021-10,LV,total,801957955.0,0.801957955
2021-11,LV,total,1162831711.0,1.162831711
2021-12,LV,total,1910470512.0,1.910470512
2022-01,LV,total,1534214335.0,1.534214335
2022-02,LV,total,1095576684.0,1.095576684
2022-03,LV,total,990050668.0,0.990050668
2022-04,LV,total,674454735.0,0.674454735
2022-05,LV,total,320834642.0,0.320834642
2022-06,LV,total,193556787.0,0.193556787
2022-07,LV,total,183216310.0,0.18321631
2022-08,LV,total,429023888.0,0.429023888
2022-09,LV,total,366266400.0,0.3662664
2022-10,LV,total,287140814.0,0.287140814
2022-11,LV,total,1093091235.0,1.093091235
2022-12,LV,total,1597980019.0,1.597980019
2023-01,LV,total,1115988063.0,1.115988063
2023-02,LV,total,1197238181.0,1.197238181
2023-03,LV,total,1026990095.0,1.026990095
2023-04,LV,total,400649349.0,0.400649349
2023-05,LV,total,201536819.0,0.201536819
2023-06,LV,total,310070048.0,0.310070048
2023-07,LV,total,185658486.0,0.185658486
2023-08,LV,total,374482096.0,0.374482096
2023-09,LV,total,485965405.0,0.485965405
2023-10,LV,total,668833079.0,0.668833079
2023-11,LV,total,1011574093.0,1.011574093
2023-12,LV,total,1222488501.0,1.222488501
2024-01,LV,total,1928476810.0,1.92847681
2024-02,LV,total,1329077887.0,1.329077887
2024-03,LV,total,906045425.0,0.906045425
2024-04,LV,total,506777296.0,0.506777296
2024-05,LV,total,211044715.0,0.211044715
2024-06,LV,total,151301227.0,0.151301227
2024-07,LV,total,345917707.0,0.345917707
2024-08,LV,total,426731004.0,0.426731004
2024-09,LV,total,499097970.0,0.49909797
2024-10,LV,total,565119282.0,0.565119282
2024-11,LV,total,933910595.0,0.933910595
2024-12,LV,total,1017857055.0,1.017857055
2025-01,LV,total,259324818.0,0.259324818
2019-01,NL,household,30316235221.5,30.3162352215
2019-02,NL,household,21574260697.1,21.574260697099998
2019-03,NL,household,20420792802.5,20.4207928025
2019-04,NL,household,12448011870.1,12.4480118701
2019-05,NL,household,10606729245.2,10.6067292452
2019-06,NL,household,5434724835.7,5.4347248357
2019-07,NL,household,5135035063.7,5.1350350637
2019-08,NL,household,5016865772.2,5.0168657722
2019-09,NL,household,7099193112.7,7.0991931127
2019-10,NL,household,13296306465.2,13.2963064652
2019-11,NL,household,21572960176.7,21.5729601767
2019-12,NL,household,24708338694.6,24.7083386946
2020-01,NL,household,25022761779.5,25.0227617795
2020-02,NL,household,22870110866.1,22.8701108661
2020-03,NL,household,20840958443.1,20.8409584431
2020-04,NL,household,10576749232.1,10.576749232100001
2020-05,NL,household,8278430106.5,8.2784301065
2020-06,NL,household,5804596733.3,5.8045967333
